created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,
"Mon Sep 11 04:39:50 +0000 2023;1701093165892321658;""@goldenbanana12r @Hasbil_Lbs Lah telak bet angkanya.... bener juga kl pemilu 1 putaran... krn pemenangnya udh jelas Anies Baswedan  😁👍🏻"";0;0;0;0;in;134482218;1700732682764984455;ernawati_sn;https://twitter.com/ernawati_sn/status/1701093165892321658",,,,,,,,
"Mon Sep 11 04:39:27 +0000 2023;1701093068748079426;""@Ernumom @aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Kak @aniesbaswedan pernah jadi boss buzzer ""gagasan + narasi + kerja"" = 👇 https://t.co/vXj1MvlgR1"";0;0;0;0;in;823139960567926784;1701010657892864277;ibn_sjamsu;https://twitter.com/ibn_sjamsu/status/1701093068748079426",,,,,,,,
"Mon Sep 11 04:39:18 +0000 2023;1701093032525996115;""@nandiid @DPP_PKB @aniesbaswedan Muslim wajib beridentitas beriman  "," kalau munafikun nebeng Islam untuk cari suara itu namanya politik identitas gak jelas .."";0;0;0;0;in;1667213278240706560;1700474503112093806;alfatih212426;https://twitter.com/alfatih212426/status/1701093032525996115",,,,,,,
"Mon Sep 11 04:39:13 +0000 2023;1701093011386716418;""@Yak_An5 @aniesbaswedan Iya betul. Setiap yg keluar dari mulut akan di tulis media. Jangan sampai menjadi Blunder pak.   Gak bahaya tah?! @cakimiNOW paham !!"";0;0;0;0;in;1675170503986909189;1701073023707775044;SemutIbrah99914;https://twitter.com/SemutIbrah99914/status/1701093011386716418",,,,,,,,
"Mon Sep 11 04:39:09 +0000 2023;1701092993737113799;""@G0P4NK_G0P4NG_7 @srikartikaadi @bmujiraharjo @aniesbaswedan Akhirnya Ahy dan demokrat jadi gelandangan politik"";0;1;0;0;in;91745687;1700739728684068907;Sjaechu;https://twitter.com/Sjaechu/status/1701092993737113799",,,,,,,,
"Mon Sep 11 04:39:03 +0000 2023;1701092968705527872;""@ekowboy2 @aniesbaswedan hati hati dengan ini orang ini"," jelas jelas antek BARAT yg gampang sekali di setir. HATI HATI PARA RAKYAT INDONESIA #aniesantekbarat #aniesgampangdisetir"";0;0;0;0;in;1549324225130872832;1701066035921863149;Relaxaja75;https://twitter.com/Relaxaja75/status/1701092968705527872",,,,,,,
"Mon Sep 11 04:38:52 +0000 2023;1701092922056396972;""@ekowboy2 Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN""  @aniesbaswedan  @cakimiNOW https://t.co/cgbX3m2r9L"";0;0;0;0;in;2718336037;1701066035921863149;SuwandaBen;https://twitter.com/SuwandaBen/status/1701092922056396972",,,,,,,
"Mon Sep 11 04:38:48 +0000 2023;1701092907992879412;""@NovalAssegaf @Boediantar4 @aniesbaswedan Cak Kardus diamlah dulu! @cakimiNOW"";0;0;0;1;in;147896041;1701052235353034933;zaqi_;https://twitter.com/zaqi_/status/1701092907992879412",,,,,,,,
"Mon Sep 11 04:38:25 +0000 2023;1701092810420838879;""@NovalAssegaf @aniesbaswedan Betul...gak perlu janjianis 1 desa 5 M.. Apalagi janji setiap WNI mau gaji 5 jt... 😂😂."";0;0;0;0;in;1505296064118620161;1701052235353034933;rodi_mufrodi;https://twitter.com/rodi_mufrodi/status/1701092810420838879",,,,,,,,
"Mon Sep 11 04:38:23 +0000 2023;1701092802409697308;""Hindari janji2 palsu seperti janji2 Ki lurah  Cukup 10 tahun ini byk bertebaran janji2 palsu Ki lurah   @cakimiNOW  @aniesbaswedan"";0;2;0;5;in;2192545394;1701092802409697308;Adra_silent;https://twitter.com/Adra_silent/status/1701092802409697308",,,,,,,,
"Mon Sep 11 04:38:18 +0000 2023;1701092783111704807;""Anies Baswedan Dorong CAD PKS Sumsel Terus Perjuangkan Nilai Keadilan https://t.co/qwgczlUo7L https://t.co/2mgftolt0e"";0;0;0;0;in;3592927333;1701092783111704807;PKS_Tambun;https://twitter.com/PKS_Tambun/status/1701092783111704807",,,,,,,,
"Mon Sep 11 04:38:17 +0000 2023;1701092775511650775;""@ommi_siregar Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN""  @aniesbaswedan  @cakimiNOW https://t.co/8rjpjNKlwr"";0;0;0;0;in;2718336037;1701012435254341636;SuwandaBen;https://twitter.com/SuwandaBen/status/1701092775511650775",,,,,,,
"Mon Sep 11 04:36:59 +0000 2023;1701092450587283477;""@Affan79992133 @ganjarpranowo Sesuatu yg baik diperuntukan buat org"" baik.. Semoga @aniesbaswedan &amp  @cakimiNOW selalu diberkahi Allah swt dlm setiap langkahnya 🤲🤲🤲"";0;0;0;0;in;2807753347;1700706572329164921;kontraBonekA;https://twitter.com/kontraBonekA/status/1701092450587283477",,,,,,,,
"Mon Sep 11 04:36:45 +0000 2023;1701092390256419108;""@MardaniAliSera @PKSejahtera @DPP_PKB Pas ini tanggapan bang Mardani. Banyak yang menginginkan PKS dan PKB pecah. @aniesbaswedan Insya Allah Presiden 2024"";0;0;0;0;in;992735968200347649;1701080878913581109;Syaifud30457221;https://twitter.com/Syaifud30457221/status/1701092390256419108",,,,,,,,
"Mon Sep 11 04:36:12 +0000 2023;1701092254084211043;""@bos_sir @aniesbaswedan Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN"" @aniesbaswedan  @cakimiNOW https://t.co/BAyFUjDJsS"";0;0;0;0;in;2718336037;1700832615761408311;SuwandaBen;https://twitter.com/SuwandaBen/status/1701092254084211043",,,,,,,
"Mon Sep 11 04:35:51 +0000 2023;1701092165840240852;""@aniesbaswedan Maa shaa Allah"";0;0;0;0;in;1466322406801248262;1700739728684068907;pikiranummat;https://twitter.com/pikiranummat/status/1701092165840240852",,,,,,,,
"Mon Sep 11 04:35:49 +0000 2023;1701092155111170183;""@tk_lahanx @aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Ga tau"," Bang. Gw bukan buzzer. Sebaiknya tanya Kak @aniesbaswedan. Mungkin dia butuh banget buzzer untuk mendongkrak elektabilitasnya."";0;0;0;0;in;823139960567926784;1701010657892864277;ibn_sjamsu;https://twitter.com/ibn_sjamsu/status/1701092155111170183",,,,,,,
"Mon Sep 11 04:35:46 +0000 2023;1701092143258112018;""@pakaipeci @aniesbaswedan Tapi gak papa juga sih kalau gak pernah ngampus", asal banyak baca! Ilmu bisa didapat dari mana saja!  Mungkin ente gak pernah tahu sepak terjang Jose Rizal di Filipina," Bro? @pakaipeci.  Ada baiknya cari tau dr sekarang...  Pendukung Anies harus kuat literasinya! Setuju?!"";0;0;0;0;in;4218743488;1700876949688856687;Romijuliwanda;https://twitter.com/Romijuliwanda/status/1701092143258112018",,,,,,
"Mon Sep 11 04:35:42 +0000 2023;1701092125633544544;""@SeputarAHY @aniesbaswedan Sibuk ae ngurusin capres lain..  Makin ga simpatik aja org sm ketum nya"";0;0;0;0;in;3255789200;1701064897008894055;7cb7751dfec5439;https://twitter.com/7cb7751dfec5439/status/1701092125633544544",,,,,,,,
"Mon Sep 11 04:35:36 +0000 2023;1701092100505485327;""@CakKhum @aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Dulu Pak Lurah dipoles dengan pencitraan"," ketika ikut pilpres 2014... Sekarang GP dipoles juga dengan pencitraan sebagai bacapres... Jadi pola pencitraan memang sudah menjadi senjata terdepan mereka untuk memenangkan pilpres..."";0;0;0;0;in;1679171049953591298;1701010657892864277;MuhammadTa6693;https://twitter.com/MuhammadTa6693/status/1701092100505485327",,,,,,,
"Mon Sep 11 04:35:20 +0000 2023;1701092034340344265;""@alisyarief Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN"" @aniesbaswedan  @cakimiNOW https://t.co/PoksdhyZvy"";0;0;0;1;in;2718336037;1701083948699599134;SuwandaBen;https://twitter.com/SuwandaBen/status/1701092034340344265",,,,,,,
"Mon Sep 11 04:35:19 +0000 2023;1701092030443888843;""@SeputarAHY @aniesbaswedan Ha ha makin terkenal nih pak Anies Baswedan Demokrat belum move on"";0;0;0;1;in;1603600431825186816;1701064897008894055;Didi_margo;https://twitter.com/Didi_margo/status/1701092030443888843",,,,,,,,
"Mon Sep 11 04:35:17 +0000 2023;1701092021069578720;""@KakekHalal Tolong tambahan no 7. Kecuali di lakukan Anies baswedan", buzzer harus menggiring opini : INI POLITIK IDENTITAS!!!,"  INI POLITISASI AGAMA!!! NEGARA INI AKAN JADI NEGARA SARANG TERORIS KALAU ANIES YG JADI PRESIDEN!!! Begitulah menjijikkan nya politik kalian"";0;0;0;0;in;137392310;1700755706977329253;logikaberlogika;https://twitter.com/logikaberlogika/status/1701092021069578720",,,,,,
"Mon Sep 11 04:34:50 +0000 2023;1701091908658061353;""@SeputarAHY @aniesbaswedan Ternyata anak papah dan kroninya masih merajuk di pojokan..😁😂"";0;0;0;1;in;1899440904;1701064897008894055;dirraPasha;https://twitter.com/dirraPasha/status/1701091908658061353",,,,,,,,
"Mon Sep 11 04:34:43 +0000 2023;1701091877771174078;""@habibana1991 @aniesbaswedan Perusak pala lu peyang🤣🤣🤣"";0;0;0;0;in;1885408254;1700739728684068907;AyankLukman;https://twitter.com/AyankLukman/status/1701091877771174078",,,,,,,,
"Mon Sep 11 04:34:38 +0000 2023;1701091859680965007;""PKS SOLID bersama @aniesbaswedan @cakimiNOW  GASSPOLLL 🔥💪"";0;0;0;0;in;2950033490;1701091859680965007;conan_idn;https://twitter.com/conan_idn/status/1701091859680965007",,,,,,,,
"Mon Sep 11 04:34:34 +0000 2023;1701091841180115053;""@Mdy_Asmara1701 Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN"" @aniesbaswedan  @cakimiNOW https://t.co/K9SaVDjML3"";0;0;0;0;in;2718336037;1701067666453409935;SuwandaBen;https://twitter.com/SuwandaBen/status/1701091841180115053",,,,,,,
"Mon Sep 11 04:34:12 +0000 2023;1701091748615958549;""@76suka @SeputarAHY @aniesbaswedan Alhamdulillah pa anies dapat tambahan suara 30 suara dri keluarga besarku..."";0;0;0;0;in;1899440904;1701064897008894055;dirraPasha;https://twitter.com/dirraPasha/status/1701091748615958549",,,,,,,,
"Mon Sep 11 04:33:44 +0000 2023;1701091632677056649;""@NasDem @aniesbaswedan @cakimiNOW Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN"" @aniesbaswedan  @cakimiNOW https://t.co/EXn0JXSBmK"";0;0;0;0;in;2718336037;1700740116166119512;SuwandaBen;https://twitter.com/SuwandaBen/status/1701091632677056649",,,,,,,
"Mon Sep 11 04:33:44 +0000 2023;1701091631686987974;""@Mentimoen kalo kota2 kabupaten di RI pada bangkrut gmn utang2 THP PNS dan utang2 invoice kontraktor??! @prastow @PNS_Ababil @BetaEpsilonPhi @pejabrut @PNS_Garis_Lucu @mohmahfudmd @bpkri @gibran_tweet @ganjarpranowo @aniesbaswedan @prabowo @cakimiNOW @jokowi @puanmaharani_ri"";0;0;0;0;in;1369573838007062535;1701055079036727319;AikHoki;https://twitter.com/AikHoki/status/1701091631686987974",,,,,,,,
"Mon Sep 11 04:33:38 +0000 2023;1701091605036581123;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Pribumi yang waras itu pasti cinta dan setia pada NKRI",, Cuma pribumi Guoblog bermental Londo Ireng, yang berharap negara ini dipimpin oleh imigran Yaman,"!!"";0;0;0;0;in;1486409644348407809;1701010657892864277;hansinergy;https://twitter.com/hansinergy/status/1701091605036581123",,,,
"Mon Sep 11 04:33:36 +0000 2023;1701091596912210030;""@tempodotco Sebaiknya janji kampanye @cakimiNOW lebih fokus ke usaha mengkoreksi legislasi yg menyusahkan masyarakat seperti UU ciptaker dll. bersama @NasDem &amp  @PKSejahtera menimbang kekuatan pengalamannya di DPR maupun MPR. Biarkan @aniesbaswedan yg menyusun janji &amp  program pemerintahannya."";0;0;0;0;in;2800831814;1701082783857455585;raetse;https://twitter.com/raetse/status/1701091596912210030",,,,,,,,
"Mon Sep 11 04:33:27 +0000 2023;1701091562246259159;""@aniesbaswedan Senyum peps*dent"";0;0;0;0;in;1567446979533488128;1700739728684068907;janetez69;https://twitter.com/janetez69/status/1701091562246259159",,,,,,,,
"Mon Sep 11 04:33:23 +0000 2023;1701091542654652690;""@pakaipeci @aniesbaswedan Baca pernyataan sikap", atau menyusun pernyataan sikap aksi demonstrasi level kampus saja ente kagak pernah," Bro..  -))  Gak pernah jadi aktivis! Gak pernah ngampus juga mungkin.. -))  Maklum sih... -))  Tul gak? @pakaipeci"";0;1;0;0;in;4218743488;1700876949688856687;Romijuliwanda;https://twitter.com/Romijuliwanda/status/1701091542654652690",,,,,,
"Mon Sep 11 04:33:08 +0000 2023;1701091481505902677;""@SeputarAHY @aniesbaswedan Semua capres cawapres  sama kalau menang pasti akan di Koreksi terus oleh Rocky Gerung di kritisi terus jangan sampai menyimpang dari janjinya mau Anies AHY  Ganjar Prabowo sama aja ngak akan menghasilkan perubahan"";0;0;0;0;in;1603600431825186816;1701064897008894055;Didi_margo;https://twitter.com/Didi_margo/status/1701091481505902677",,,,,,,,
"Mon Sep 11 04:32:51 +0000 2023;1701091411419148314;""@DavidWijaya82 Mungkinkah yg beliau maksud itu @cakimiNOW  atau @aniesbaswedan  ???  @Mdy_Asmara1701  @marlina_idha  @ekowboy2   😅😅😅"";0;1;0;2;in;1605933061455036416;1701076804138926391;Pe_Enestee;https://twitter.com/Pe_Enestee/status/1701091411419148314",,,,,,,,
"Mon Sep 11 04:32:38 +0000 2023;1701091355425206555;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Sehat badannya belum tentu sehat jiwanya."";0;0;0;0;in;837383179837161472;1701010657892864277;OtterAng;https://twitter.com/OtterAng/status/1701091355425206555",,,,,,,,
"Mon Sep 11 04:32:24 +0000 2023;1701091295048126772;""Dari AMIN harus dimulai Politik Cerdas", Politik Ide/Gagasan, Politik yg penuh kedamaian tanpa caci-makian, Politik yg penuh harapan. Pak @aniesbaswedan dan Gus @cakimiNOW wajib menolak Poltik Pecah-belah," sesuai komitmen dan janji koalisi AMIN! @DPP_PKB @NasDem"";0;0;0;1;in;1451907607;1701091295048126772;Cak_Hariy;https://twitter.com/Cak_Hariy/status/1701091295048126772",,,,
"Mon Sep 11 04:32:18 +0000 2023;1701091271341937076;""@DeHoutman_id Gak seperti @aniesbaswedan ya... Gubernur hebat"," penuh karya nyata. https://t.co/c24gIl8OIR"";0;0;0;0;in;1603374160503541760;1700845215622598845;taliwongsooo;https://twitter.com/taliwongsooo/status/1701091271341937076",,,,,,,
"Mon Sep 11 04:32:14 +0000 2023;1701091254598271130;""TOK!!! Resmi Partai Demokrat mencabut dukungan untuk Anies Baswedan.. hso  PDemokrat AgusYudhoyono Demokrat Pilihan Rakyat https://t.co/L3r7IfQ8In"";0;0;0;0;in;2758817169;1701091254598271130;jamilsada_adl;https://twitter.com/jamilsada_adl/status/1701091254598271130",,,,,,,,
"Mon Sep 11 04:32:10 +0000 2023;1701091239838523762;""Partai Demokrat resmi cabut dukungan terhadap Anies Baswedan di pilpres 2024. gp^  AgusYudhoyono PDemokrat Demokrat Pilihan Rakyat https://t.co/rDXd8z6KRj"";0;0;0;0;in;2758817169;1701091239838523762;jamilsada_adl;https://twitter.com/jamilsada_adl/status/1701091239838523762",,,,,,,,
"Mon Sep 11 04:31:51 +0000 2023;1701091159316287846;""@SeputarAHY @aniesbaswedan Apakah kalau AHY jadi cawapres pasti menang? Tentu tidak ", apakah PD menang AHY berubah jadi lebih dewasa ? Tentu tidak ," kan masih ada bapaknya"";0;0;0;0;in;1605113547964702720;1701064897008894055;joglonkrinew;https://twitter.com/joglonkrinew/status/1701091159316287846",,,,,,
"Mon Sep 11 04:31:49 +0000 2023;1701091149765923213;""@aniesbaswedan Euhh...  Sapa yg lg ngiris bawang disini..!"";0;0;0;0;in;1626029468;1700739728684068907;esti_upay;https://twitter.com/esti_upay/status/1701091149765923213",,,,,,,,
"Mon Sep 11 04:31:22 +0000 2023;1701091035336876404;""Untuk @DPP_PKB @cakimiNOW @NasDem @aniesbaswedan TOLONG @cakimiNOW JGN BICARA ATAU MENEBAR JANJI"" YG BLM TENTU BISA DI WUJUDKAN NANTIK SEBAB JIKA APA YG DI UCAPKAN SAAT JIKA KELAK TDK BISA DI WUJUDKAN  KAMI ORANG PERTAMA YG AKAN MAKI"" KALIAN DI SOSMED INI DAN DUNIA NYATA"";1;1;0;8;in;1350917154;1701091035336876404;Minang_cyber;https://twitter.com/Minang_cyber/status/1701091035336876404",,,,,,,,
"Mon Sep 11 04:31:19 +0000 2023;1701091024322646220;""@YepryR @aniesbaswedan @cakimiNOW @DPP_PKB @PKSejahtera @NasDem Lohhh doanya ditolakkkkk tuh.  😂😂😂😂"";0;0;0;0;in;1489053629419954185;1700513682047004815;CahKeren515;https://twitter.com/CahKeren515/status/1701091024322646220",,,,,,,,
"Mon Sep 11 04:30:23 +0000 2023;1701090790066553093;""@abwnews_ Titip Bung @aniesbaswedan  Tolong Reformasi bidang Penegakan hukum KPK", POLRI, BIN, KEJAKSAAN, MK, KEHAKIMAN," dan semua turunannya"";0;2;0;0;in;1596027931129937920;1701075637237395883;anas_pnk90;https://twitter.com/anas_pnk90/status/1701090790066553093",,
"Mon Sep 11 04:30:21 +0000 2023;1701090778909729122;""@Metro_TV Gak usah lihat Bacawapres ... lihat @aniesbaswedan sudah langsung mau muntah.Gini aja",coba sebutkan 1(satu) saja Prestasi @aniesbaswedan yg bisa dibanggakan,"kalau ada saya &amp  keluarga pasti coblos Anies🙏"";0;0;0;0;in;1405136994288619529;1700792597336433054;Darkie72006006;https://twitter.com/Darkie72006006/status/1701090778909729122",,,,,,
"Mon Sep 11 04:30:15 +0000 2023;1701090754184327552;""@SeputarAHY @aniesbaswedan Cieeeeee ahy ga jadi cawapres cieeeeeeee"";0;0;0;0;in;1603601938268188673;1701064897008894055;gaarapasir77;https://twitter.com/gaarapasir77/status/1701090754184327552",,,,,,,,
"Mon Sep 11 04:29:54 +0000 2023;1701090667676700713;""@SeputarAHY @aniesbaswedan Ya sudah..semua bebas berpendapat"," termasuk Bang RG..bicara kualitas tapi nggak menang sama Bae bohong bang ..maunya ya dua2nya https://t.co/42kVF1JKk1"";0;0;0;2;in;1424285340;1701064897008894055;Naufahsr;https://twitter.com/Naufahsr/status/1701090667676700713",,,,,,,
"Mon Sep 11 04:29:21 +0000 2023;1701090530007101475;""Ideal ya gaes mas @aniesbaswedan dan Gus @cakimiNOW 2024. Kenapa g dari kemarin kemarin ya. Semua Allah SWT yg mengatur. https://t.co/REa2n2x1Xk"";0;0;8;18;in;1493158746205614080;1701090530007101475;LANGKAHANIES;https://twitter.com/LANGKAHANIES/status/1701090530007101475",,,,,,,,
"Mon Sep 11 04:29:17 +0000 2023;1701090513510973661;""@SeputarAHY @aniesbaswedan Kok njelehi ya lama2 kerajaan demokrat ini."";0;0;0;0;in;1212175955579392000;1701064897008894055;ArMFauzanMars1;https://twitter.com/ArMFauzanMars1/status/1701090513510973661",,,,,,,,
"Mon Sep 11 04:29:11 +0000 2023;1701090485601988953;""@Umar_Hasibuan__ @aniesbaswedan Jika ibadah bukan karena ALLAH"," akhirnya di tampakkan BELANG nya...  Tidak sesuai aturan yang telah ALLAH tetapkan  Astagfirullah Naudzubillah https://t.co/5UTzfr2uMI"";0;0;0;0;in;808582626688712704;1700366403914879160;beulangong174;https://twitter.com/beulangong174/status/1701090485601988953",,,,,,,
"Mon Sep 11 04:29:06 +0000 2023;1701090464898986338;""Yang bikin @aniesbaswedan tak pantas jd presiden itu"," di antara berbagai alasan adalah mental2 pendukungnya yg seperti ini nih....   -))"";0;1;0;0;in;4218743488;1701090464898986338;Romijuliwanda;https://twitter.com/Romijuliwanda/status/1701090464898986338",,,,,,,
"Mon Sep 11 04:28:53 +0000 2023;1701090410616234283;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Nah begitu dong"," minimal yang harus dilakukan &gt  agar SEHAT pula Nalar &amp  Budi-mu .... yaa.......!!!"";0;0;0;0;in;890878178322898944;1701010657892864277;soboalasku;https://twitter.com/soboalasku/status/1701090410616234283",,,,,,,
"Mon Sep 11 04:28:09 +0000 2023;1701090228168167708;""Janji Anies Baswedan jika Terpilih Jadi Presiden: Tuntaskan Masalah Kesejahteraan Keluarga https://t.co/UmN3aj3lWZ"";0;0;0;1;in;58880688;1701090228168167708;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1701090228168167708",,,,,,,,
"Mon Sep 11 04:28:09 +0000 2023;1701090227614519598;""🤣🤣🤣🤣 semuanya menjawab pak @aniesbaswedan 👍🏼👍🏼👍🏼"";0;0;0;2;in;327794862;1701090227614519598;GRUNGE_GO;https://twitter.com/GRUNGE_GO/status/1701090227614519598",,,,,,,,
"Mon Sep 11 04:27:48 +0000 2023;1701090138724700574;""TOK!!! Resmi Partai Demokrat mencabut dukungan untuk Anies Baswedan.. hso  PDemokrat AgusYudhoyono Demokrat Pilihan Rakyat https://t.co/Z0xgFnZIoU"";0;0;0;0;in;2759079766;1701090138724700574;ekisubagja_;https://twitter.com/ekisubagja_/status/1701090138724700574",,,,,,,,
"Mon Sep 11 04:27:46 +0000 2023;1701090130935902420;""Partai Demokrat resmi cabut dukungan terhadap Anies Baswedan di pilpres 2024. gp^  AgusYudhoyono PDemokrat Demokrat Pilihan Rakyat https://t.co/uGr7OKO6W8"";0;0;0;0;in;2759079766;1701090130935902420;ekisubagja_;https://twitter.com/ekisubagja_/status/1701090130935902420",,,,,,,,
"Mon Sep 11 04:27:22 +0000 2023;1701090027982487809;""@cakimiNOW Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN""  @aniesbaswedan @cakimiNOW https://t.co/FQvhXi0P4H"";0;0;0;1;in;2718336037;1701089505997152730;SuwandaBen;https://twitter.com/SuwandaBen/status/1701090027982487809",,,,,,,
"Mon Sep 11 04:27:13 +0000 2023;1701089993882771700;""Keren pak @aniesbaswedan"";0;0;0;0;in;1640064119956201472;1701089993882771700;porostengah6;https://twitter.com/porostengah6/status/1701089993882771700",,,,,,,,
"Mon Sep 11 04:27:12 +0000 2023;1701089987603922994;""Anies Baswedan Dorong CAD PKS Sumsel Terus Perjuangkan Nilai Keadilan https://t.co/IsVExw5vp9"";0;0;0;1;in;1476772139873177602;1701089987603922994;PKSTarumajaya_;https://twitter.com/PKSTarumajaya_/status/1701089987603922994",,,,,,,,
"Mon Sep 11 04:27:11 +0000 2023;1701089981706772624;""Anies Baswedan Dorong CAD PKS Sumsel Terus Perjuangkan Nilai Keadilan https://t.co/BfHWvNIYAt"";0;0;0;0;in;1478676160674361344;1701089981706772624;BudiMM_;https://twitter.com/BudiMM_/status/1701089981706772624",,,,,,,,
"Mon Sep 11 04:27:10 +0000 2023;1701089980054110371;""Anies Baswedan Dorong CAD PKS Sumsel Terus Perjuangkan Nilai Keadilan https://t.co/z7hHJSlIcg"";0;0;0;0;in;1564581310521556992;1701089980054110371;pks_cibuntu;https://twitter.com/pks_cibuntu/status/1701089980054110371",,,,,,,,
"Mon Sep 11 04:26:59 +0000 2023;1701089934931878312;""@BangPino__ @aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang 💖Mancing ikan patin di sungai Musi... 💖Anies dan Cak Imin pasangan serasi"," satu persepsi dan satu visi-misi..."";0;0;0;0;in;1679171049953591298;1701010657892864277;MuhammadTa6693;https://twitter.com/MuhammadTa6693/status/1701089934931878312",,,,,,,
"Mon Sep 11 04:26:58 +0000 2023;1701089927478555084;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Saking sehatnya sampai tak punya daya jadi Jongos partai ","akhirnya jadi musang yg dapat jimat rambut dari Sorga ya pak..😜😆😂🤣🙏 https://t.co/KqzM4c0MtJ"";0;0;1;5;in;856424518453043200;1701010657892864277;Hotlan7bela;https://twitter.com/Hotlan7bela/status/1701089927478555084",,,,,,,
"Mon Sep 11 04:26:52 +0000 2023;1701089904653107271;""@srikartikaadi @bmujiraharjo @aniesbaswedan Ya sudah 😅 biarin aja masuk perangkap kedalam lubang yang sama 😙"";0;1;0;0;in;3170751642;1700739728684068907;G0P4NK_G0P4NG_7;https://twitter.com/G0P4NK_G0P4NG_7/status/1701089904653107271",,,,,,,,
"Mon Sep 11 04:26:38 +0000 2023;1701089847203791346;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang ..menyanjung tinggi tingg.. 🤣"";0;0;0;0;in;1420977153609326592;1701010657892864277;manaon_siregar;https://twitter.com/manaon_siregar/status/1701089847203791346",,,,,,,,
"Mon Sep 11 04:26:26 +0000 2023;1701089796393939185;""Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN""  @aniesbaswedan @cakimiNOW https://t.co/iGM5iNWOnW"";0;1;0;0;in;2718336037;1701089796393939185;SuwandaBen;https://twitter.com/SuwandaBen/status/1701089796393939185",,,,,,,
"Mon Sep 11 04:26:15 +0000 2023;1701089750894125178;""@Umar_Hasibuan__ @aniesbaswedan kenapa bisa jadi kardun..",," kecewa saya sebagai pendukung"";0;0;0;0;in;1661334498972418048;1700366403914879160;DoinkBro18;https://twitter.com/DoinkBro18/status/1701089750894125178",,,,,,
"Mon Sep 11 04:26:03 +0000 2023;1701089699199426753;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Buni yani yg paling berjasa besar dalam karier ente koq ga pernah diajak wan?"";0;0;0;0;in;1506132067993604097;1701010657892864277;SajahMarisa;https://twitter.com/SajahMarisa/status/1701089699199426753",,,,,,,,
"Mon Sep 11 04:25:44 +0000 2023;1701089617112613047;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Maju teruss pak Anies"," membawakan dan menularkan semangat Indonesia utk Perubahan dan Persatuan. Semoga Allah SWT senantiasa melindungi dan mengiringi langkah pak Anies beserta seluruh koalisi ini. Aamiin🤲"";0;0;0;0;in;1550848018185797634;1701010657892864277;UnpetitG;https://twitter.com/UnpetitG/status/1701089617112613047",,,,,,,
