created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Aug 31 22:59:31 +0000 2023;1697383644707586331;"@DemokrasiMartir @prabowo @cak_imin @ganjarpranowo @Gerindra @DPP_PKB disandingkan  ke GN  Ahy. Ataupun  HH.  Ataupun  Bu SP. Tapi harapan itu pupus. Bagaiman fatamorgana..";0;0;0;0;in;1668486082584002561;1697271998211326333;sahibahnmad;https://twitter.com/sahibahnmad/status/1697383644707586331
Thu Aug 31 22:59:25 +0000 2023;1697383621819289797;"@Lopes89555059 @CNNIndonesia bisa iya bisa enggak, tapi ini politik tingkat tingginya brewok harus gw akuin, sekarang jokowi mau endonsed prabowo terang2an juga mikir .. ditanbah statement dia mau ketemu puan dan nasdem bilang akan ada kejutan.. hihihi";0;0;0;0;in;3132035868;1697219043877642644;jamkecil778;https://twitter.com/jamkecil778/status/1697383621819289797
Thu Aug 31 22:59:15 +0000 2023;1697383576587891024;"@Dahnilanzar @DPP_PKB @cakimiNOW @prabowo Yang jelas pilihlah capres mandiri #CapresMerdeka";0;0;0;0;in;110728230;1697255912803873156;khalik_abdulll;https://twitter.com/khalik_abdulll/status/1697383576587891024
Thu Aug 31 22:59:04 +0000 2023;1697383531184582990;"Menhan Prabowo Subianto Serahkan 100 Unit Rantis E-Tactical ... - Industry #prabowo #prabowosubianto #prabowountuksemua https://t.co/Ee6ql3wmgw";0;0;7;0;in;1068101963059879936;1697383531184582990;AdrianaDaneen;https://twitter.com/AdrianaDaneen/status/1697383531184582990
Thu Aug 31 22:59:03 +0000 2023;1697383528986734690;"Kasihan @PKSejahtera ..di persimpangan jalan. mo geser dukung @prabowo ..ada bang @Fahrihamzah dengan partai geloranya. mo dukung @ganjarpranowo , cuma bikin kader ninggalin partai..akhirnya tetep di @aniesbaswedan tpi ngga dpt apa2...";0;0;0;0;in;1605057417384902656;1697383528986734690;FransSimo;https://twitter.com/FransSimo/status/1697383528986734690
Thu Aug 31 22:59:03 +0000 2023;1697383528164679885;"Prabowo Subianto Serahkan Dua Kapal Perang ke TNI AL - RakyatSulsel #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/Yp4I0529bb";0;0;9;0;in;617916906;1697383528164679885;arjunsi37522220;https://twitter.com/arjunsi37522220/status/1697383528164679885
Thu Aug 31 22:58:57 +0000 2023;1697383500977263007;"Pilihan @aniesbaswedan ke @cakimiNOW sbg cawapres nya juga sgt taktis krn di saat yg bersamaan, @prabowo sdh sgt "nyaman" &amp  "asyik" dg dukungan @golkar_id &amp  @Official_PAN. PS blunder fatal saat tdk mampu kontrol diri di sambutan HUT PAN yg klaim namakan Koalisi Indonesia Maju";0;1;0;0;in;85031659;1697383500977263007;wigRahman;https://twitter.com/wigRahman/status/1697383500977263007
Thu Aug 31 22:58:56 +0000 2023;1697383496636043485;"01•09•2023 Duet Capres-Cawapres 2024 yg paling mungkin (alphabetic order): 1. Anies - Cak Imin 2. Ganjar - Sandi 3. Prabowo - Erick #pilpres #pilpres2024 #Pemilu2024";0;0;0;0;in;2195542460;1697383496636043485;SujanaSaputra;https://twitter.com/SujanaSaputra/status/1697383496636043485
Thu Aug 31 22:58:46 +0000 2023;1697383458094645631;"@sutanmangara Di campak kan prabowo dipungut anies.... Si angkuh slengek an memang jadi alat ampuh pemecah bela";0;0;0;0;in;1047787016;1697156497082560533;montimalano;https://twitter.com/montimalano/status/1697383458094645631
Thu Aug 31 22:58:36 +0000 2023;1697383415409148403;"@Fahrihamzah Prabowo, iya..Karena dia ketua partai, tapi dia bisa disetir Amerika 🤪";0;0;0;0;in;1606489216275591170;1697262392403800353;OjiNoel;https://twitter.com/OjiNoel/status/1697383415409148403
Thu Aug 31 22:58:31 +0000 2023;1697383395016450065;"@klipfahri @sutanmangara Jatim emang basisnya Imin. Kalau Prabowo yg dampingin Imin mngkin cukup besar peluang Imin menang di Jatim. Tapi kalau sama Anies sepertinya bakal biasa2 aja. Gak bakal mudah juga meraup Jatim.  -)";0;2;0;1;in;4218743488;1697374175042908533;Romijuliwanda;https://twitter.com/Romijuliwanda/status/1697383395016450065
Thu Aug 31 22:58:30 +0000 2023;1697383388460749203;"@tvOneNews Aku pilih pks tapi pilpres ya pilihannya kembali pulang @prabowo wis modiyar modar o 😜";0;0;0;1;in;2293995271;1697279387031462322;Sugiyan36298711;https://twitter.com/Sugiyan36298711/status/1697383388460749203
Thu Aug 31 22:58:09 +0000 2023;1697383300376252520;"@arintonur @shvmimasen @ketutayaekayana @RajaJuliAntoni @jokowi @ganjarpranowo @prabowo @psi_id @PDI_Perjuangan Ulasan sederhana tp 100% tepat.... mantap !!!";0;0;0;0;in;1604062014828990464;1696754159603892683;KamaSut02304391;https://twitter.com/KamaSut02304391/status/1697383300376252520
Thu Aug 31 22:57:51 +0000 2023;1697383227521188125;"@UusRsd Emang ada yg ikutin loe?  Sonoh pilih siapa aja yg loe mau. Gak ngaruh juga. Pendukung setia @prabowo yg besar itu ya ttp Prabowo. Pendukung setia Anies yg secuil jg ttp ke Anies. Anies itu gak bakal lolos";0;0;0;0;in;2546375859;1697026336429391996;suara_alam_;https://twitter.com/suara_alam_/status/1697383227521188125
Thu Aug 31 22:57:25 +0000 2023;1697383117223596198;"@ajengcute16__ @aniesbaswedan Mungkin SP pingin anies jadi prabowo jilid dua...";0;0;0;0;in;91485993;1697224170449604903;yudipr;https://twitter.com/yudipr/status/1697383117223596198
Thu Aug 31 22:57:25 +0000 2023;1697383116632113276;"@rasulkita1 @Ndons_Back @Kimberley_2024 @prabowo @Bank_Joee_ @bengkeldodo @DarekaRendy @AndreasSolusi @AlmaghribiS @Alie_Fahnoor @99propaganda @azissubekti @Lembayung071 Kamu yg ga tahu malu...nama akun bawa2 Rasulullah tp kelakuan Abi Jahal👎👎👎";0;1;0;3;in;1603758737239396354;1697177782286176496;yusufagro;https://twitter.com/yusufagro/status/1697383116632113276
Thu Aug 31 22:57:22 +0000 2023;1697383103457825107;"@CNNIndonesia Dari PKS kita belajar soal ketulusan ☺ disakitin tetap bertahan tpi yg nyakitin dulu pak @prabowo dengan @Gerindra nya 🤣";0;0;0;1;in;186764928;1697276578831700270;herman1702;https://twitter.com/herman1702/status/1697383103457825107
Thu Aug 31 22:57:07 +0000 2023;1697383040920715637;"Relawan Projo Klaim Dukungan Jokowi untuk Prabowo Subianto - Republika Online #Prabowo #PrabowoUnggul https://t.co/WEpNmcZE4w";0;0;0;0;in;215989357;1697383040920715637;Akubknultramen;https://twitter.com/Akubknultramen/status/1697383040920715637
Thu Aug 31 22:57:05 +0000 2023;1697383033970499667;"Erick Ungkap Pertemuan Jokowi-Prabowo Bahas Industri Pertahanan - CNN Indonesia #Prabowo #PrabowoUnggul https://t.co/i6uq7iNBam";0;0;0;0;in;215989357;1697383033970499667;Akubknultramen;https://twitter.com/Akubknultramen/status/1697383033970499667
Thu Aug 31 22:56:59 +0000 2023;1697383008297513315;"@CNNIndonesia Ketahuan jg sbg petugas partai, otw golput.. Sptnya hnya prabowo yg bukan petugas partai.";0;0;0;0;in;1369957732850176000;1697219871564849354;Eko92771292;https://twitter.com/Eko92771292/status/1697383008297513315
Thu Aug 31 22:56:55 +0000 2023;1697382989448298834;"Anies Cak Imin Ganjar Yenny Wahid Prabowo Erick";0;1;0;0;in;419351448;1697382989448298834;bayuanggara08;https://twitter.com/bayuanggara08/status/1697382989448298834
Thu Aug 31 22:56:19 +0000 2023;1697382840764400026;"@Kimberley_2024 @prabowo Ayah.., 😍😍😍";0;0;0;1;in;1660885617306406912;1697373049631486210;zaqila959;https://twitter.com/zaqila959/status/1697382840764400026
Thu Aug 31 22:56:12 +0000 2023;1697382808644395468;"@cakimiNOW yang komen ngejek cak imin ngga tahu apa ya..klo cak imin ini ketua partai terlama setelah mega. prabowo ama SP aja kalah..jadi klo urusan politik, orang ini sudah sangat piawai..wkwkakak";0;2;0;10;in;1605057417384902656;1697286711234179410;FransSimo;https://twitter.com/FransSimo/status/1697382808644395468
Thu Aug 31 22:55:59 +0000 2023;1697382755695518038;"@abu_waras Opo iyok lik ojo di hapus tweet mu iki yo yen sing dadi prabowo 😜";0;0;0;0;in;2293995271;1696869966858035269;Sugiyan36298711;https://twitter.com/Sugiyan36298711/status/1697382755695518038
Thu Aug 31 22:55:42 +0000 2023;1697382685155746051;"@AnKiiim_ saya sudah membuang jauh2 nama prabowo stelah berhianat pada IBHRS dan para pendukung nya secara umum..";0;1;0;2;in;1610117522011062272;1697280010338644229;AhsanHadziq1;https://twitter.com/AhsanHadziq1/status/1697382685155746051
Thu Aug 31 22:55:35 +0000 2023;1697382653501284552;"@ch_chotimah2 Jangankan AHY dan Prabowo, Alm Cak Nur pun dikhianati..";0;0;0;0;in;1335600882470162435;1697262578068783135;DiptraD;https://twitter.com/DiptraD/status/1697382653501284552
Thu Aug 31 22:55:14 +0000 2023;1697382566708535710;"Prabowo antek AS berpotensi menimbulkan konflik Internasional https://t.co/MOPYPuFybU";0;0;0;0;in;1619571250380296192;1697382566708535710;soka_soka_hu;https://twitter.com/soka_soka_hu/status/1697382566708535710
Thu Aug 31 22:55:04 +0000 2023;1697382523503034462;"@msaid_didu @aniesbaswedan makanya pak @msaid_didu , dukung prabowo,,, di kubu @aniesbaswedan nggak jelas nanti bapak jadi apa,,, bapak kalah pintar dari orang nasdem dan pkb, di prabowo pak said punya backup dr prabowo. tp sudah telanjur, kubu prabowo udah anggap bapak tidak setia.";0;0;0;0;in;70380004;1697279189047792080;robbisantiaji;https://twitter.com/robbisantiaji/status/1697382523503034462
Thu Aug 31 22:54:15 +0000 2023;1697382320574173336;"Prabowo membawa Indonesia keluar dari prinsip non blok https://t.co/b1Siso3bwM";0;0;0;0;in;1619571250380296192;1697382320574173336;soka_soka_hu;https://twitter.com/soka_soka_hu/status/1697382320574173336
Thu Aug 31 22:53:54 +0000 2023;1697382231445266576;"@is_pelssy Setuju...  Serba salah ke Ganjar PDIP nolak, ke prabowo gk mungkin juga jd cawapres";0;0;0;1;in;1050527953;1697357676681073120;didi_ng;https://twitter.com/didi_ng/status/1697382231445266576
Thu Aug 31 22:53:51 +0000 2023;1697382218027667628;"@cakimiNOW Expresinya ini sangat menusuk Jantung broo... @AgusYudhoyono @Andiarief__ @rachlannashidik @prabowo @habiburokhman @Dahnilanzar @SBYudhoyono @airlangga_hrt @ZUL_Hasan @erickthohir";0;2;0;1;in;2226793622;1697286711234179410;muzziarto;https://twitter.com/muzziarto/status/1697382218027667628
Thu Aug 31 22:53:39 +0000 2023;1697382169583456292;"@alisyarief Gantian Pak Anies goyang Prabowo";0;0;0;0;in;214136973;1697210182588395916;Taufiq_K;https://twitter.com/Taufiq_K/status/1697382169583456292
Thu Aug 31 22:53:21 +0000 2023;1697382091141607794;"Prabowo Subianto tidak antek Asing dan Aseng bahayakan Negara https://t.co/xN68HhJTcN";0;0;0;0;in;1619571250380296192;1697382091141607794;soka_soka_hu;https://twitter.com/soka_soka_hu/status/1697382091141607794
Thu Aug 31 22:53:19 +0000 2023;1697382084191654201;"aku punya feeling ganjar-prabowo bersatu,";0;1;0;0;in;1503177483327213568;1697382084191654201;priyankasepp;https://twitter.com/priyankasepp/status/1697382084191654201
Thu Aug 31 22:52:51 +0000 2023;1697381967669678428;"@Greendboyz @hasmibakhtiar Prabowo budak pesuruh Jokowi";0;0;0;0;in;3928710913;1697237965985157443;satrialingkar;https://twitter.com/satrialingkar/status/1697381967669678428
Thu Aug 31 22:52:25 +0000 2023;1697381857653125571;"@99propaganda @prabowo @bengkeldodo @Ndons_Back @Bank_Joee_ Betul bos,ayo dukung tokoh perubahan ini https://t.co/Od52v31skD";0;0;0;0;in;1622493825104240641;1697186240393814340;JokoHar67908821;https://twitter.com/JokoHar67908821/status/1697381857653125571
Thu Aug 31 22:51:16 +0000 2023;1697381567759581269;"@KaltengKabar @prabowo @Gerindra Iyain aja lah.. biar si Banteng seneng.. lht aja nanti dihasil pencoblosan";0;0;0;0;in;1661325539066679296;1548909179254890497;SuralihGal969;https://twitter.com/SuralihGal969/status/1697381567759581269
Thu Aug 31 22:50:49 +0000 2023;1697381454303682719;"@strike_bravo_b @omdhil Ga heran kan prabowo di sindir West Taiwan";0;0;0;5;in;1606505683448639489;1697274601141895525;PeelotV;https://twitter.com/PeelotV/status/1697381454303682719
Thu Aug 31 22:50:33 +0000 2023;1697381389048627449;"Prabowo Subianto Serahkan Dua Kapal Perang ke TNI AL - RakyatSulsel #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/jBLp8Sfu9F";0;0;11;0;in;4195501453;1697381389048627449;mehuli_ginting;https://twitter.com/mehuli_ginting/status/1697381389048627449
Thu Aug 31 22:49:38 +0000 2023;1697381155912491157;"@kumparan Anies tetap lebih baik dr ganjar dan prabowo, yg ingin perbaikan masih tetap pilih anies, selebihnya doa dan tawakal";0;5;0;5;in;231666216;1697257946294755334;firly_rassat;https://twitter.com/firly_rassat/status/1697381155912491157
Thu Aug 31 22:49:09 +0000 2023;1697381035137507546;"@ch_chotimah2 Politik politik, hanya jkw yg bukan penghianat ketika dulu masih menjabat gubernur malah melawan prabowo 😅😅😅";0;0;0;0;in;1491950157306339334;1697262578068783135;carcur1209;https://twitter.com/carcur1209/status/1697381035137507546
Thu Aug 31 22:49:01 +0000 2023;1697381002371563559;"@detikcom Besok lusa Prabowo dgn Ganjar jadi bersatu beres deh pilpres hanya 2 calon cukup sekali pillres";0;0;0;0;in;863166237290790912;1697250386648989989;Machmud2020;https://twitter.com/Machmud2020/status/1697381002371563559
Thu Aug 31 22:48:51 +0000 2023;1697380962366337239;"Suara Prabowo akan gembos usai ditinggal Cak Imin. Nahloh... @cakimiNOW @prabowo #CakImin #Prabowo #Pilpres2024 https://t.co/WEdF7xSSLU";0;0;0;0;in;79130206;1697380962366337239;jpnncom;https://twitter.com/jpnncom/status/1697380962366337239
Thu Aug 31 22:48:28 +0000 2023;1697380865691787431;"Pendukung Ayah #PrabowoSubianto Agen Perdamaian  Tp Kenapa Ya , Masih Banyak Yg Sibuk Banget, Secara Rutin Dan Getol Memproduksi Fitnah Tentang Ayah #Prabowo https://t.co/62UprqZgde";0;2;5;13;in;1459675385134608390;1697380865691787431;djalanjoeang;https://twitter.com/djalanjoeang/status/1697380865691787431
Thu Aug 31 22:48:15 +0000 2023;1697380810608046170;"@Leonita_Lestari Baiklah kita tidak bisa membuat prabowo membayar kejahatannya di dunia. Itu akan beliau pertanggungjawabkan di akhirat nanti. Setidaknya kita akan berjuang agar orang seperti prabowo tidak menggenggam kekuasaan atas negeri ini. Berdosa kita sama korban 98 kalau kita diam saja";0;0;0;1;in;1559925420400578561;1697276680598069587;EkoGunaw112358;https://twitter.com/EkoGunaw112358/status/1697380810608046170
Thu Aug 31 22:48:03 +0000 2023;1697380761123639416;"@OposisiCerdas Kl begitu bagaimana nasib prabowo, apa msh bisa nyapres?";0;0;0;1;in;85611078;1697229804083503218;nabhan_plg05;https://twitter.com/nabhan_plg05/status/1697380761123639416
Thu Aug 31 22:47:03 +0000 2023;1697380506139312460;"Sufmi Dasco Ahmad Ajak Bappilu Gerindra Gorontalo Menangkan Prabowo Subianto di Pilpres 2024 - Tribun Gorontalo #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/2HjbubDrmv";0;0;11;0;in;4562051414;1697380506139312460;JemangiJ6598;https://twitter.com/JemangiJ6598/status/1697380506139312460
Thu Aug 31 22:47:02 +0000 2023;1697380504423862648;"Sufmi Dasco Ahmad Ajak Bappilu Gerindra Gorontalo Menangkan Prabowo Subianto di Pilpres 2024 - Tribun Gorontalo #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/brek1aYG1O";0;0;11;0;in;814012104768307201;1697380504423862648;RondangKomariah;https://twitter.com/RondangKomariah/status/1697380504423862648
Thu Aug 31 22:46:55 +0000 2023;1697380474942099956;"@PDemokrat Prabowo awe awe cuma jangan harap jadi cawapres sih,realitis saja.";0;0;0;0;in;397391425;1697212603377086748;andrymayaroni;https://twitter.com/andrymayaroni/status/1697380474942099956
Thu Aug 31 22:45:53 +0000 2023;1697380215931183376;"@reprabo07 @kumparan hahah maju kena mundur kena, partai ga ada figure / tokoh . ujung2 nya gabung prabowo";0;0;0;1;in;3809975773;1697257946294755334;menyamenyanen;https://twitter.com/menyamenyanen/status/1697380215931183376
Thu Aug 31 22:45:38 +0000 2023;1697380150403580328;"@Leonita_Lestari tidak menjadikan prabowo pilihan presiden, itu sdh melakukan sesuatu buat kita kak nit. Menyeret beliau ke pengadilan pastilah akan sulit mengingat lack of evidence karena kejadian sdh lama, menjaga kestabilan sosial politik karena tidak bisa dibantah beliau punya pendukung juga";0;1;0;8;in;1559925420400578561;1697276680598069587;EkoGunaw112358;https://twitter.com/EkoGunaw112358/status/1697380150403580328
Thu Aug 31 22:45:30 +0000 2023;1697380117830627590;"@msaid_didu @aniesbaswedan Mudah menyerah....ra cocok buat jd presiden....btw...waktu dicapreskan apa dipaksa juga? Pdhal wis janji nang P Prabowo...😌";0;1;0;1;in;987148225101545472;1697279189047792080;Mr_PrasT_Jr;https://twitter.com/Mr_PrasT_Jr/status/1697380117830627590
Thu Aug 31 22:45:18 +0000 2023;1697380066697916924;"@Dennysiregar7 Demokrat pasti ke prabowo dan pks tetap ke anies krn satu karakter dgn anies dan juga gak punya harga jadi gak perlu berhitung lagi";0;0;0;2;in;1672957694398050305;1697284412394578298;denBaguse1970;https://twitter.com/denBaguse1970/status/1697380066697916924
Thu Aug 31 22:44:48 +0000 2023;1697379941262979260;"@AKU_dgn3putra @DrEvaChaniago Pak Prabowo lah tetep 😁";0;1;0;0;in;1604383996062105601;1697266624103956860;jatmiko99604253;https://twitter.com/jatmiko99604253/status/1697379941262979260
Thu Aug 31 22:44:36 +0000 2023;1697379889354305920;"Pengamat Politik Hensat Sebut Budiman Sudjatmiko Cocok Jadi Cawapres Prabowo Subianto - Zona Banten #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/hAIznMUyan";0;0;9;0;in;617916906;1697379889354305920;arjunsi37522220;https://twitter.com/arjunsi37522220/status/1697379889354305920
Thu Aug 31 22:44:35 +0000 2023;1697379888658034935;"Pengamat Politik Hensat Sebut Budiman Sudjatmiko Cocok Jadi Cawapres Prabowo Subianto - Zona Banten #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/9VSLndmjxi";0;0;9;0;in;617590007;1697379888658034935;Dariusj04180228;https://twitter.com/Dariusj04180228/status/1697379888658034935
Thu Aug 31 22:44:34 +0000 2023;1697379882597241196;"Prabowo Subianto Ngaku Tak Menyesal Gabung Pemerintahan Jokowi: Bersatu Demi Bangsa - Tribun Palu #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/qHpI5ouBCO";0;0;9;0;in;617916906;1697379882597241196;arjunsi37522220;https://twitter.com/arjunsi37522220/status/1697379882597241196
Thu Aug 31 22:44:34 +0000 2023;1697379881716518985;"Prabowo Subianto Ngaku Tak Menyesal Gabung Pemerintahan Jokowi: Bersatu Demi Bangsa - Tribun Palu #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/GEF68vsWrr";0;0;9;0;in;617590007;1697379881716518985;Dariusj04180228;https://twitter.com/Dariusj04180228/status/1697379881716518985
Thu Aug 31 22:44:32 +0000 2023;1697379875861266449;"Menhan Prabowo Subianto Fasilitasi Pengobatan Bocah yang Dilindas Truk saat Selamatkan Kucing - Tribun Medan #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/FU7bfbCqPG";0;0;9;0;in;617916906;1697379875861266449;arjunsi37522220;https://twitter.com/arjunsi37522220/status/1697379875861266449
Thu Aug 31 22:44:32 +0000 2023;1697379875039183350;"Menhan Prabowo Subianto Fasilitasi Pengobatan Bocah yang Dilindas Truk saat Selamatkan Kucing - Tribun Medan #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/iTmI0NRER6";0;0;9;0;in;617590007;1697379875039183350;Dariusj04180228;https://twitter.com/Dariusj04180228/status/1697379875039183350
Thu Aug 31 22:44:18 +0000 2023;1697379816386040146;"@prabowo_wishnu @tvOneNews Big no... Malah memuluskan langkah Ganjar dan Prabowo";0;0;0;2;in;1599610860582096897;1697229242189377874;tratas_id;https://twitter.com/tratas_id/status/1697379816386040146
Thu Aug 31 22:44:17 +0000 2023;1697379811902312571;"Kalau bukan drama, kemungkinan berikutnya adalah - Demokrat PKS akan merapat ke Prabowo - Kalau tetap ke Anies, Demokrat harus bela Anies sambil menahan getir. - Kalau berpisah, PKS ke Anies, Demokrat ke Prabowo. Walaupun Demokrat-PKS selama ini jarang pisah.";0;0;0;0;in;2681327678;1697379811902312571;evansparusa;https://twitter.com/evansparusa/status/1697379811902312571
Thu Aug 31 22:44:16 +0000 2023;1697379805325660642;"Pak Prabowo menang banyak 😅";0;0;0;0;in;984071521399332864;1697379805325660642;Vivittts;https://twitter.com/Vivittts/status/1697379805325660642
Thu Aug 31 22:43:40 +0000 2023;1697379656914407483;"Gak apa2, nasib Prabowo dan Ganjar seenggaknya masih lebih baik ketimbang 'yang itu' 🤭";1;2;1;7;in;1259033406333059073;1697379656914407483;ekky1995;https://twitter.com/ekky1995/status/1697379656914407483
Thu Aug 31 22:43:40 +0000 2023;1697379656461418713;"@ekowboy2 Yg pasti2 aja dan solutif terbukti, pilih pak @prabowo aja ..";0;0;0;0;in;1628754709153730560;1697044027168674069;rakyatp008;https://twitter.com/rakyatp008/status/1697379656461418713
Thu Aug 31 22:41:44 +0000 2023;1697379168332509214;"@kesiragerindra @Kimberley_2024 Keindonesiaan Prabowo? Kalo dr namanya saja siii. Indonesia ( Jawa) banget. Tapi apakah dia berpikir dan berperasaan seperti org Indonesia pd umumnya? Nggak banget deh! Dia gak hapal/ tahu hal2 penting yg anak kecil pun tahu!Dia gak malu ndompleng nama besar org lain. Gak malu... https://t.co/UymgbV8toX";0;0;0;0;in;1556553245195370497;1697126981136216226;HarnadiHidayat;https://twitter.com/HarnadiHidayat/status/1697379168332509214
Thu Aug 31 22:41:16 +0000 2023;1697379054008303753;"@Generasi_MudaNU @prabowo @cakimiNOW Sampah politik kok diagungkan, tolol";0;0;0;0;in;1088958205323968513;1652190400013279233;ozirahmat2396;https://twitter.com/ozirahmat2396/status/1697379054008303753
Thu Aug 31 22:41:05 +0000 2023;1697379004167422350;"Terima kasih atas kata kata anda. Semoga menjadi berkah bagi pak Prabowo  Barakallah pak Prabowo 🥰";1;6;2;13;in;1603576856573509633;1697379004167422350;Kimberley_2024;https://twitter.com/Kimberley_2024/status/1697379004167422350
Thu Aug 31 22:41:02 +0000 2023;1697378994289823749;"@hasmibakhtiar Kalo pak PRABOWO apa dong ?? Petugas JOKOWI ??? 😅😅";0;1;0;0;in;49906734;1697237965985157443;Greendboyz;https://twitter.com/Greendboyz/status/1697378994289823749
Thu Aug 31 22:41:00 +0000 2023;1697378983158141336;"@tvOneNews Biar wakilnya cak Imin dak masalah PKB di daerah pelosok dak mungkin milih  pendekar  ngibul  masyarakat kecil pasti milih antara Ganjar / Prabowo   mas  Agus rakyat   sudah pintar kalu mas Agus pengngen maju gabunglah ataradua supaya ikut rakyat";0;0;0;0;in;1636391727861989376;1697369833829228892;hadi24154186791;https://twitter.com/hadi24154186791/status/1697378983158141336
Thu Aug 31 22:40:41 +0000 2023;1697378905009832190;"@MARQUEZ__93 Prabowo ngarti gak sih maksud dan Tujuan Pak Jokowi,selalu di ajak bareng terus.";0;0;0;0;in;2835063337;1697219672415056299;diansuwandi90;https://twitter.com/diansuwandi90/status/1697378905009832190
Thu Aug 31 22:40:05 +0000 2023;1697378753872351427;"@khaidirmedan @MARQUEZ__93 Gimana dah? Gatau sejarah kan? Tahun 98 prabowo kabur ke singapura lalu ke finlandia lalu dia disana state-less sampai ahkirnya di ajak balik megawati ditahun 2000an. Sejarahnya nyata dan jelas";0;0;0;0;in;1621365426793119746;1697111882354806938;recaaaasaid;https://twitter.com/recaaaasaid/status/1697378753872351427
Thu Aug 31 22:39:54 +0000 2023;1697378709823750254;"Mas Ganjar hampir pasti akan lolos putaran kedua karena suara yang masuk merupakan modal awal PDIP dan pemilih personal Mas Ganjar.  Dengan komposisi capres cawapres yang muncul, capres lain yang muncul ke putaran dua sama kansnya antara Mas Anies dan Pak Prabowo.";0;4;3;3;in;39964465;1697378709823750254;mantriss;https://twitter.com/mantriss/status/1697378709823750254
Thu Aug 31 22:39:44 +0000 2023;1697378665489969502;"@kopsuaren @CNNIndonesia Demokrat masih masuk akal bareng pdip kalo sama prabowo udh gabakal mungkin, karna udh prnh temu itu demokrat sama puan dan ganjar juga belom nunjuk wakilnya";0;0;0;0;in;1560258781983911936;1697219043877642644;VELLIONX;https://twitter.com/VELLIONX/status/1697378665489969502
Thu Aug 31 22:39:36 +0000 2023;1697378634166907298;"@jokowi Pemilik lahan yang terkena project jalan tol #KATARAJA, MEMINTA BANTUAN PAK @jokowi @prabowo @ganjar_pranowo @hadi.Tjahjanto utk memulihkan-hak-atas-tanah kami yang di sertifikat / NIB secara ilegal #MAFIATANAH melalui Program PTSL 2018.  kec mauk, kab TNG https://t.co/hxJ8K5DAm9";0;0;0;1;in;1512552099661303808;1697163537389597023;thirdbro3;https://twitter.com/thirdbro3/status/1697378634166907298
Thu Aug 31 22:39:19 +0000 2023;1697378561399906472;"@Leonita_Lestari Mslhnya Prabowo msh miliki teman setia seperjuangan yg di kenal team mawarnya,jika itu terjadi atas penangkapan Prabowo jls akan terjadi perlawanan,sebagaimana loyalisnya bilang klo Prabowo jahat mudah saja membalikan telapak tangan melawan,itu artinya Mrsa  BKN lakukn kesalahan.";0;0;0;0;in;1547402423173464065;1697276680598069587;KunkunTarkun;https://twitter.com/KunkunTarkun/status/1697378561399906472
Thu Aug 31 22:38:15 +0000 2023;1697378294998663390;"@jansen_jsp Lo dukung @aniesbaswedan aja gagal. Apalagi dukung si @prabowo ... Ud punya pengalaman buruk. Suruh lah si Susilo berdamai sama dirinya supaya bisa terima kerjasama sama Bu Mega";0;0;0;0;in;1660272904783945730;1697212549878702469;KolongLangitGan;https://twitter.com/KolongLangitGan/status/1697378294998663390
Thu Aug 31 22:38:02 +0000 2023;1697378240543994180;"@Fahrihamzah Prabowo pastinya";0;0;0;0;in;1497811278;1697262392403800353;Pisces777777;https://twitter.com/Pisces777777/status/1697378240543994180
Thu Aug 31 22:37:55 +0000 2023;1697378207501361314;"@Dennysiregar7 Makanya nama Prabowo harus di ganti dengan nama Prabroro supaya menang gaeeesss.....";0;0;0;0;in;1603864100605677568;1697260192487047171;SoerAnt96247351;https://twitter.com/SoerAnt96247351/status/1697378207501361314
Thu Aug 31 22:36:57 +0000 2023;1697377967922651345;"@BosPurwa Yap, orang masih menggunakan kalimat Anies mengkhianati Prabowo, padahal itu ucapan untuk tahun 2019 dan sudah dijawab jelas di mata Najwa";0;1;0;1;in;1286292326571114501;1697304501122904295;selaluujian;https://twitter.com/selaluujian/status/1697377967922651345
Thu Aug 31 22:36:56 +0000 2023;1697377961425748390;"@ajengcute16__ @aniesbaswedan Prabowo aja di khianati apa lagi pak Ketum AHY  , dasar anis anis";0;0;0;0;in;1450679301162946564;1697226121144828377;EdiManik11;https://twitter.com/EdiManik11/status/1697377961425748390
Thu Aug 31 22:36:51 +0000 2023;1697377939502092569;"Ini Sederet Survei Terbaru Capres: Anies Vs Ganjar Vs Prabowo https://t.co/y2aO4X5E6L";0;1;0;0;in;847372542830444544;1697377939502092569;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1697377939502092569
